2201,4,15,15,12,left,left,"[{""positionX"": 15, ""positionY"": 18}, {""positionX"": 14, ""positionY"": 18}, {""positionX"": 13, ""positionY"": 18}, {""positionX"": 13, ""positionY"": 17}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 15}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}]"
2202,4,15,14,12,left,left,"[{""positionX"": 14, ""positionY"": 18}, {""positionX"": 13, ""positionY"": 18}, {""positionX"": 13, ""positionY"": 17}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 15}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}]"
2203,4,15,13,12,left,left,"[{""positionX"": 13, ""positionY"": 18}, {""positionX"": 13, ""positionY"": 17}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 15}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}]"
2204,4,15,12,12,left,left,"[{""positionX"": 13, ""positionY"": 17}, {""positionX"": 13, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 15}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}]"
2205,4,15,11,12,left,left,"[{""positionX"": 13, ""positionY"": 16}, {""positionX"": 13, ""positionY"": 15}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}]"
2206,4,15,10,12,left,left,"[{""positionX"": 13, ""positionY"": 15}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}]"
2207,4,15,9,12,left,left,"[{""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}, {""positionX"": 10, ""positionY"": 12}]"
2208,4,15,8,12,left,left,"[{""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}, {""positionX"": 10, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 12}]"
2209,4,15,8,13,left,down,"[{""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}, {""positionX"": 10, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}]"
2210,4,15,8,14,down,down,"[{""positionX"": 10, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}, {""positionX"": 10, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}]"
2211,4,15,8,15,down,down,"[{""positionX"": 10, ""positionY"": 15}, {""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}, {""positionX"": 10, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}, {""positionX"": 8, ""positionY"": 14}]"
2212,4,15,7,15,down,left,"[{""positionX"": 10, ""positionY"": 16}, {""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}, {""positionX"": 10, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 15}]"
2213,4,15,6,15,left,left,"[{""positionX"": 10, ""positionY"": 17}, {""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}, {""positionX"": 10, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 15}, {""positionX"": 7, ""positionY"": 15}]"
2214,4,15,5,15,left,left,"[{""positionX"": 10, ""positionY"": 18}, {""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}, {""positionX"": 10, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 15}, {""positionX"": 7, ""positionY"": 15}, {""positionX"": 6, ""positionY"": 15}]"
2215,4,15,4,15,left,left,"[{""positionX"": 10, ""positionY"": 19}, {""positionX"": 11, ""positionY"": 19}, {""positionX"": 12, ""positionY"": 19}, {""positionX"": 13, ""positionY"": 19}, {""positionX"": 14, ""positionY"": 19}, {""positionX"": 15, ""positionY"": 19}, {""positionX"": 16, ""positionY"": 19}, {""positionX"": 17, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 19}, {""positionX"": 18, ""positionY"": 18}, {""positionX"": 18, ""positionY"": 17}, {""positionX"": 18, ""positionY"": 16}, {""positionX"": 18, ""positionY"": 15}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 13}, {""positionX"": 18, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 16, ""positionY"": 12}, {""positionX"": 15, ""positionY"": 12}, {""positionX"": 14, ""positionY"": 12}, {""positionX"": 13, ""positionY"": 12}, {""positionX"": 12, ""positionY"": 12}, {""positionX"": 11, ""positionY"": 12}, {""positionX"": 10, ""positionY"": 12}, {""positionX"": 9, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 15}, {""positionX"": 7, ""positionY"": 15}, {""positionX"": 6, ""positionY"": 15}, {""positionX"": 5, ""positionY"": 15}]"
